lore_code,lore_name,matched_sku,matched_product_name,score,action
250000,Godrick Soldier Ashes,,,0.585,UNMATCHED
250001,Godrick Soldier Ashes +1,,,0.558,UNMATCHED
251000,Raya Lucaria Soldier Ashes,,,0.564,UNMATCHED
252000,Leyndell Soldier Ashes,,,0.542,UNMATCHED
253000,Radahn Soldier Ashes,,,0.579,UNMATCHED
254000,Mausoleum Soldier Ashes,,,0.488,UNMATCHED
255000,Haligtree Soldier Ashes,,,0.520,UNMATCHED
256000,Ancient Dragon Knight Kristoff,,,0.710,UNMATCHED
257000,Redmane Knight Ogha,,,0.585,UNMATCHED
258000,Lhutel the Headless,,,0.516,UNMATCHED
259000,Nepheli Loux Puppet,,,0.439,UNMATCHED
260000,Dung Eater Puppet,,,0.486,UNMATCHED
261000,Finger Maiden Therolina Puppet,,,0.511,UNMATCHED
262000,Dolores the Sleeping Arrow Puppet,,,0.435,UNMATCHED
263000,Jarwight Puppet,,,0.538,UNMATCHED
1,Crouching,,,0.632,UNMATCHED
2,Guarding,,,0.571,UNMATCHED
3,Guard Counters,,,0.514,UNMATCHED
4,Two-Handing Armaments,,,0.611,UNMATCHED
5,Charge and Jump Attacks,,,0.450,UNMATCHED
6,Skill,,,0.444,UNMATCHED
7,Parrying,,,0.625,UNMATCHED
8,Setting a Target,,,0.529,UNMATCHED
9,Precision Aiming,,,0.593,UNMATCHED
10,Equipping Armaments,,,0.647,UNMATCHED
11,Using Items,,,0.571,UNMATCHED
12,Using Torches,,,0.560,UNMATCHED
13,Critical Hits,,,0.621,UNMATCHED
14,Gestures,,,0.600,UNMATCHED
15,The Map,,,0.700,UNMATCHED
16,Spiritspring Jumping,,,0.513,UNMATCHED
17,Item Shortcut,,,0.545,UNMATCHED
50,Dying and Dropping Runes,,,0.488,UNMATCHED
52,Summoning Spirits,,,0.621,UNMATCHED
53,Resting at Sites of Grace,,,0.537,UNMATCHED
54,Finding Sites of Grace,,,0.591,UNMATCHED
55,Guidance of Grace,,,0.581,UNMATCHED
56,Sacred Flasks,,,0.545,UNMATCHED
57,Fast Travel to Sites of Grace,,,0.522,UNMATCHED
58,Mounted Attacks,,,0.516,UNMATCHED
59,No-Riding Areas,,,0.571,UNMATCHED
60,Item Crafting,,,0.640,UNMATCHED
61,Container Items,,,0.538,UNMATCHED
62,Armament Customization,,,0.550,UNMATCHED
65,Equip Load,,,0.476,UNMATCHED
66,While in Combat,,,0.516,UNMATCHED
67,Strengthening Spirits,,,0.605,UNMATCHED
68,Leveling Up,,,0.545,UNMATCHED
70,Status: Poison,,,0.667,UNMATCHED
71,Status: Scarlet Rot,,,0.562,UNMATCHED
72,Status: Blood Loss,,,0.667,UNMATCHED
73,Status: Frost/Frostbite,,,0.486,UNMATCHED
74,Status: Sleep,,,0.522,UNMATCHED
75,Status: Madness,,,0.533,UNMATCHED
76,Status: Death,,,0.640,UNMATCHED
77,Poise,,,0.667,UNMATCHED
100,Cooperator's Objective (Furled Finger),,,0.452,UNMATCHED
101,Adversary's Objective (Duelist),,,0.465,UNMATCHED
102,Multiplayer Maximums,,,0.486,UNMATCHED
103,Seeing Summon Signs,,,0.550,UNMATCHED
104,Leaving Co-op Signs,,,0.529,UNMATCHED
105,Leaving Hostile Signs,,,0.512,UNMATCHED
106,Invasion,,,0.500,UNMATCHED
107,Requesting Support,,,0.581,UNMATCHED
108,Supporting,,,0.625,UNMATCHED
109,Summoning Pools,,,0.600,UNMATCHED
110,Group Passwords,,,0.556,UNMATCHED
111,Multiplayer Passwords,,,0.524,UNMATCHED
112,Messages,,,0.476,UNMATCHED
113,Multiplayer Movement Limits,,,0.500,UNMATCHED
114,Phantoms,,,0.435,UNMATCHED
115,Bloodstains,,,0.643,UNMATCHED
116,Support Objective (Hunter),,,0.488,UNMATCHED
117,Summon Signs,,,0.519,UNMATCHED
118,Advanced Messages,,,0.538,UNMATCHED
119,Invader Objective,,,0.516,UNMATCHED
150,Limits of Guarding,,,0.581,UNMATCHED
151,Stance-Breaking,,,0.571,UNMATCHED
152,Knocking Down Mounted Enemies,,,0.481,UNMATCHED
153,Hardened Foes,,,0.571,UNMATCHED
200,Teardrop Scarabs,,,0.621,UNMATCHED
10000,Head,MENU_KNOWLEDGE_06301,Heal,0.750,LOW_CONFIDENCE
10100,Body,,,0.462,UNMATCHED
10200,Arms,,,0.500,UNMATCHED
10300,Legs,,,0.500,UNMATCHED
40000,Iron Helmet,,,0.720,UNMATCHED
40100,Scale Armor,,,0.640,UNMATCHED
40200,Iron Gauntlets,,,0.609,UNMATCHED
40300,Leather Trousers,,,0.562,UNMATCHED
50000,Kaiden Helm,,,0.636,UNMATCHED
50100,Kaiden Armor,,,0.593,UNMATCHED
50200,Kaiden Gauntlets,,,0.516,UNMATCHED
50300,Kaiden Trousers,,,0.538,UNMATCHED
60000,Drake Knight Helm,,,0.667,UNMATCHED
60100,Drake Knight Armor,,,0.552,UNMATCHED
60200,Drake Knight Gauntlets,,,0.511,UNMATCHED
60300,Drake Knight Greaves,,,0.556,UNMATCHED
61100,Drake Knight Armor (Altered),,,0.588,UNMATCHED
80000,Scaled Helm,,,0.583,UNMATCHED
80100,Scaled Armor,,,0.621,UNMATCHED
80200,Scaled Gauntlets,,,0.545,UNMATCHED
80300,Scaled Greaves,,,0.581,UNMATCHED
90000,Perfumer Hood,,,0.733,UNMATCHED
90100,Perfumer Robe,,,0.741,UNMATCHED
90200,Perfumer Gloves,,,0.690,UNMATCHED
90300,Perfumer Sarong,,,0.706,UNMATCHED
100000,Traveler's Hat,,,0.615,UNMATCHED
100100,Perfumer's Traveling Garb,,,0.727,UNMATCHED
100200,Traveler's Gloves,,,0.621,UNMATCHED
100300,Traveler's Slops,,,0.606,UNMATCHED
120000,Alberich's Pointed Hat,,,0.564,UNMATCHED
120100,Alberich's Robe,,,0.621,UNMATCHED
120200,Alberich's Bracers,,,0.545,UNMATCHED
120300,Alberich's Trousers,,,0.600,UNMATCHED
121100,Alberich's Robe (Altered),,,0.550,UNMATCHED
130000,Spellblade's Pointed Hat,,,0.522,UNMATCHED
130100,Spellblade's Traveling Attire,,,0.582,UNMATCHED
130200,Spellblade's Gloves,,,0.556,UNMATCHED
130300,Spellblade's Trousers,,,0.562,UNMATCHED
140000,Bull-Goat Helm,,,0.706,UNMATCHED
140100,Bull-Goat Armor,,,0.686,UNMATCHED
140200,Bull-Goat Gauntlets,,,0.615,UNMATCHED
140300,Bull-Goat Greaves,,,0.649,UNMATCHED
150000,Iron Kasa,,,0.667,UNMATCHED
150100,Ronin's Armor,,,0.667,UNMATCHED
150200,Ronin's Gauntlets,,,0.581,UNMATCHED
150300,Ronin's Greaves,,,0.600,UNMATCHED
160000,Guilty Hood,,,0.480,UNMATCHED
160100,Cloth Garb,,,0.600,UNMATCHED
160200,Tarnished Wrap,,,0.615,UNMATCHED
160300,Cloth Trousers,,,0.522,UNMATCHED
170000,Black Wolf Mask,,,0.615,UNMATCHED
170100,Blaidd's Armor,,,0.581,UNMATCHED
170200,Blaidd's Gauntlets,,,0.541,UNMATCHED
170300,Blaidd's Greaves,,,0.571,UNMATCHED
171100,Blaidd's Armor (Altered),,,0.511,UNMATCHED
180000,Black Knife Hood,,,0.688,UNMATCHED
180100,Black Knife Armor,,,0.727,UNMATCHED
180200,Black Knife Gauntlets,,,0.703,UNMATCHED
180300,Black Knife Greaves,,,0.686,UNMATCHED
181100,Black Knife Armor (Altered),,,0.634,UNMATCHED
190000,Exile Hood,,,0.560,UNMATCHED
190100,Exile Armor,,,0.545,UNMATCHED
190200,Exile Gauntlets,,,0.486,UNMATCHED
190300,Exile Greaves,,,0.581,UNMATCHED
200000,Banished Knight Helm,MENU_KNOWLEDGE_12043,Banished Knight_s Shield,0.864,LOW_CONFIDENCE
200100,Banished Knight Armor,MENU_KNOWLEDGE_10683,Banished Knight_s Halberd,0.783,LOW_CONFIDENCE
200200,Banished Knight Gauntlets,MENU_KNOWLEDGE_10683,Banished Knight_s Halberd,0.760,LOW_CONFIDENCE
200300,Banished Knight Greaves,,,0.723,UNMATCHED
201000,Banished Knight Helm (Altered),MENU_KNOWLEDGE_10683,Banished Knight_s Halberd,0.830,LOW_CONFIDENCE
210000,Briar Helm,,,0.667,UNMATCHED
210100,Briar Armor,,,0.583,UNMATCHED
210200,Briar Gauntlets,,,0.625,UNMATCHED
210300,Briar Greaves,,,0.733,UNMATCHED
220000,Page Hood,,,0.545,UNMATCHED
220100,Page Garb,,,0.571,UNMATCHED
220300,Page Trousers,,,0.545,UNMATCHED
230000,Night's Cavalry Helm,,,0.581,UNMATCHED
230100,Night's Cavalry Armor,,,0.562,UNMATCHED
230200,Night's Cavalry Gauntlets,,,0.512,UNMATCHED
230300,Night's Cavalry Greaves,,,0.550,UNMATCHED
231000,Night's Cavalry Helm (Altered),,,0.513,UNMATCHED
240000,Blue Silver Mail Hood,,,0.550,UNMATCHED
240100,Blue Silver Mail Armor,,,0.585,UNMATCHED
240200,Blue Silver Bracelets,,,0.571,UNMATCHED
240300,Blue Silver Mail Skirt,,,0.579,UNMATCHED
250000,Nomadic Merchant's Chapeau,,,0.533,UNMATCHED
250100,Nomadic Merchant's Finery,,,0.533,UNMATCHED
250300,Nomadic Merchant's Trousers,,,0.571,UNMATCHED
260000,Malformed Dragon Helm,,,0.585,UNMATCHED
260100,Malformed Dragon Armor,,,0.632,UNMATCHED
260200,Malformed Dragon Gauntlets,,,0.524,UNMATCHED
260300,Malformed Dragon Greaves,,,0.550,UNMATCHED
270000,Tree Sentinel Helm,,,0.552,UNMATCHED
270100,Tree Sentinel Armor,,,0.588,UNMATCHED
270200,Tree Sentinel Gauntlets,,,0.500,UNMATCHED
270300,Tree Sentinel Greaves,,,0.542,UNMATCHED
271100,Tree Sentinel Armor (Altered),,,0.500,UNMATCHED
280000,Royal Knight Helm,,,0.667,UNMATCHED
280100,Royal Knight Armor,,,0.556,UNMATCHED
280200,Royal Knight Gauntlets,,,0.511,UNMATCHED
280300,Royal Knight Greaves,,,0.550,UNMATCHED
281100,Royal Knight Armor (Altered),,,0.588,UNMATCHED
290000,Nox Monk Hood,,,0.533,UNMATCHED
290100,Nox Monk Armor,,,0.516,UNMATCHED
290200,Nox Monk Bracelets,,,0.485,UNMATCHED
290300,Nox Monk Greaves,,,0.500,UNMATCHED
291000,Nox Monk Hood (Altered),,,0.564,UNMATCHED
291100,Nox Monk Armor (Altered),,,0.486,UNMATCHED
292000,Nox Swordstress Crown,,,0.500,UNMATCHED
292100,Nox Swordstress Armor,,,0.556,UNMATCHED
293000,Night Maiden Twin Crown,,,0.667,UNMATCHED
293100,Night Maiden Armor,MENU_KNOWLEDGE_06253,Night Maiden_s Mist,0.757,LOW_CONFIDENCE
294000,Nox Swordstress Crown (Altered),,,0.480,UNMATCHED
294100,Nox Swordstress Armor (Altered),,,0.478,UNMATCHED
300000,Great Horned Headband,,,0.649,UNMATCHED
300100,Fur Raiment,,,0.692,UNMATCHED
300300,Fur Leggings,,,0.571,UNMATCHED
301000,Shining Horned Headband,,,0.591,UNMATCHED
301100,Shaman Furs,,,0.500,UNMATCHED
301300,Shaman Leggings,,,0.538,UNMATCHED
310000,Duelist Helm,,,0.643,UNMATCHED
310100,Gravekeeper Cloak,,,0.471,UNMATCHED
310300,Duelist Greaves,MENU_KNOWLEDGE_10884,Duelist Greataxe,0.839,LOW_CONFIDENCE
311100,Gravekeeper Cloak (Altered),,,0.500,UNMATCHED
320000,Sanguine Noble Hood,,,0.474,UNMATCHED
320100,Sanguine Noble Robe,,,0.541,UNMATCHED
320300,Sanguine Noble Waistcloth,,,0.444,UNMATCHED
330000,Guardian Mask,,,0.588,UNMATCHED
330100,Guardian Garb (Full Bloom),,,0.512,UNMATCHED
330200,Guardian Bracers,,,0.667,UNMATCHED
330300,Guardian Greaves,,,0.667,UNMATCHED
331100,Guardian Garb,,,0.647,UNMATCHED
340000,Cleanrot Helm,,,0.741,UNMATCHED
340100,Cleanrot Armor,MENU_KNOWLEDGE_10604,Cleanrot Spear,0.786,LOW_CONFIDENCE
340200,Cleanrot Gauntlets,,,0.625,UNMATCHED
340300,Cleanrot Greaves,,,0.733,UNMATCHED
350000,Fire Monk Hood,,,0.686,UNMATCHED
350100,Fire Monk Armor,,,0.722,UNMATCHED
350200,Fire Monk Gauntlets,,,0.600,UNMATCHED
350300,Fire Monk Greaves,,,0.632,UNMATCHED
351000,Blackflame Monk Hood,,,0.650,UNMATCHED
351100,Blackflame Monk Armor,,,0.683,UNMATCHED
351200,Blackflame Monk Gauntlets,,,0.667,UNMATCHED
351300,Blackflame Monk Greaves,,,0.634,UNMATCHED
360000,Fire Prelate Helm,,,0.600,UNMATCHED
360100,Fire Prelate Armor,,,0.541,UNMATCHED
360200,Fire Prelate Gauntlets,,,0.513,UNMATCHED
360300,Fire Prelate Greaves,,,0.553,UNMATCHED
361100,Fire Prelate Armor (Altered),,,0.490,UNMATCHED
370000,Aristocrat Headband,,,0.500,UNMATCHED
370100,Aristocrat Garb,,,0.500,UNMATCHED
370300,Aristocrat Boots,,,0.538,UNMATCHED
380000,Aristocrat Hat,,,0.516,UNMATCHED
380100,Aristocrat Coat,,,0.500,UNMATCHED
390000,Old Aristocrat Cowl,,,0.537,UNMATCHED
390100,Old Aristocrat Gown,,,0.513,UNMATCHED
390300,Old Aristocrat Shoes,,,0.622,UNMATCHED
420000,Vulgar Militia Helm,MENU_KNOWLEDGE_10693,Vulgar Militia Shotel,0.900,LOW_CONFIDENCE
420100,Vulgar Militia Armor,MENU_KNOWLEDGE_10687,Vulgar Militia Saw,0.842,LOW_CONFIDENCE
420200,Vulgar Militia Gauntlets,MENU_KNOWLEDGE_10687,Vulgar Militia Saw,0.762,LOW_CONFIDENCE
420300,Vulgar Militia Greaves,MENU_KNOWLEDGE_10687,Vulgar Militia Saw,0.800,LOW_CONFIDENCE
430000,Sage Hood,,,0.636,UNMATCHED
430100,Sage Robe,,,0.545,UNMATCHED
430300,Sage Trousers,,,0.545,UNMATCHED
440000,Pumpkin Helm,,,0.522,UNMATCHED
460000,Elden Lord Crown,,,0.593,UNMATCHED
460100,Elden Lord Armor,,,0.606,UNMATCHED
460200,Elden Lord Bracers,,,0.629,UNMATCHED
460300,Elden Lord Greaves,,,0.629,UNMATCHED
470000,Radahn's Redmane Helm,,,0.700,UNMATCHED
470100,Radahn's Lion Armor,,,0.667,UNMATCHED
470200,Radahn's Gauntlets,MENU_KNOWLEDGE_03079,Radahn_s Great Rune,0.757,LOW_CONFIDENCE
470300,Radahn's Greaves,MENU_KNOWLEDGE_03079,Radahn_s Great Rune,0.800,LOW_CONFIDENCE
480100,Lord of Blood's Robe,MENU_KNOWLEDGE_03087,Lord of Blood_s Favor,0.829,LOW_CONFIDENCE
510000,Queen's Crescent Crown,,,0.564,UNMATCHED
510100,Queen's Robe,,,0.583,UNMATCHED
510200,Queen's Bracelets,,,0.552,UNMATCHED
510300,Queen's Leggings,,,0.524,UNMATCHED
520000,Godskin Apostle Hood,,,0.632,UNMATCHED
520100,Godskin Apostle Robe,,,0.579,UNMATCHED
520200,Godskin Apostle Bracelets,,,0.558,UNMATCHED
520300,Godskin Apostle Trousers,,,0.524,UNMATCHED
530000,Godskin Noble Hood,,,0.611,UNMATCHED
530100,Godskin Noble Robe,,,0.556,UNMATCHED
530200,Godskin Noble Bracelets,,,0.537,UNMATCHED
530300,Godskin Noble Trousers,,,0.550,UNMATCHED
540000,Depraved Perfumer Headscarf,,,0.545,UNMATCHED
540100,Depraved Perfumer Robe,,,0.556,UNMATCHED
540200,Depraved Perfumer Gloves,,,0.526,UNMATCHED
540300,Depraved Perfumer Trousers,,,0.512,UNMATCHED
570000,Crucible Axe Helm,,,0.700,UNMATCHED
570100,Crucible Axe Armor,,,0.683,UNMATCHED
570200,Crucible Gauntlets,,,0.683,UNMATCHED
570300,Crucible Greaves,,,0.634,UNMATCHED
571000,Crucible Tree Helm,,,0.703,UNMATCHED
571100,Crucible Tree Armor,,,0.636,UNMATCHED
580000,Lusat's Glintstone Crown,MENU_KNOWLEDGE_11215,Lusat_s Glintstone Staff,0.792,LOW_CONFIDENCE
580100,Lusat's Robe,,,0.562,UNMATCHED
580200,Lusat's Manchettes,,,0.514,UNMATCHED
580300,Old Sorcerer's Legwraps,,,0.550,UNMATCHED
581000,Azur's Glintstone Crown,MENU_KNOWLEDGE_11214,Azur_s Glintstone Staff,0.783,LOW_CONFIDENCE
581100,Azur's Glintstone Robe,MENU_KNOWLEDGE_11214,Azur_s Glintstone Staff,0.800,LOW_CONFIDENCE
581200,Azur's Manchettes,,,0.571,UNMATCHED
590000,All-Knowing Helm,,,0.529,UNMATCHED
590100,All-Knowing Armor,,,0.514,UNMATCHED
590200,All-Knowing Gauntlets,,,0.556,UNMATCHED
590300,All-Knowing Greaves,,,0.514,UNMATCHED
600000,Twinned Helm,,,0.640,UNMATCHED
600100,Twinned Armor,,,0.621,UNMATCHED
600200,Twinned Gauntlets,,,0.545,UNMATCHED
600300,Twinned Greaves,,,0.645,UNMATCHED
610000,Ragged Hat,,,0.636,UNMATCHED
610100,Ragged Armor,,,0.522,UNMATCHED
610200,Ragged Gloves,,,0.519,UNMATCHED
610300,Ragged Loincloth,,,0.538,UNMATCHED
620000,Prophet Blindfold,,,0.516,UNMATCHED
620100,Corhyn's Robe,,,0.560,UNMATCHED
620300,Prophet Trousers,,,0.500,UNMATCHED
621100,Prophet Robe (Altered),,,0.545,UNMATCHED
622100,Prophet Robe,,,0.545,UNMATCHED
630000,Astrologer Hood,,,0.667,UNMATCHED
630100,Astrologer Robe,,,0.667,UNMATCHED
630200,Astrologer Gloves,,,0.686,UNMATCHED
630300,Astrologer Trousers,,,0.649,UNMATCHED
640000,Lionel's Helm,,,0.667,UNMATCHED
640100,Lionel's Armor,,,0.600,UNMATCHED
640200,Lionel's Gauntlets,,,0.556,UNMATCHED
640300,Lionel's Greaves,,,0.632,UNMATCHED
641100,Lionel's Armor (Altered),,,0.541,UNMATCHED
650000,Hoslow's Helm,,,0.667,UNMATCHED
650100,Hoslow's Armor,,,0.621,UNMATCHED
650200,Hoslow's Gauntlets,,,0.595,UNMATCHED
650300,Hoslow's Greaves,,,0.629,UNMATCHED
651000,Diallos's Mask,,,0.583,UNMATCHED
660000,Vagabond Knight Helm,,,0.667,UNMATCHED
660100,Vagabond Knight Armor,,,0.565,UNMATCHED
660200,Vagabond Knight Gauntlets,,,0.560,UNMATCHED
660300,Vagabond Knight Greaves,,,0.533,UNMATCHED
670000,Blue Cloth Cowl,,,0.500,UNMATCHED
670100,Blue Cloth Vest,,,0.500,UNMATCHED
670200,Warrior Gauntlets,,,0.588,UNMATCHED
670300,Warrior Greaves,,,0.625,UNMATCHED
680000,White Mask,,,0.522,UNMATCHED
680100,War Surgeon Gown,,,0.500,UNMATCHED
680200,War Surgeon Gloves,,,0.581,UNMATCHED
680300,War Surgeon Trousers,,,0.526,UNMATCHED
690000,Royal Remains Helm,,,0.606,UNMATCHED
690100,Royal Remains Armor,,,0.529,UNMATCHED
690200,Royal Remains Gauntlets,,,0.526,UNMATCHED
690300,Royal Remains Greaves,,,0.585,UNMATCHED
700000,Brave's Cord Circlet,,,0.562,UNMATCHED
700100,Brave's Battlewear,,,0.579,UNMATCHED
700200,Brave's Bracer,,,0.621,UNMATCHED
700300,Brave's Legwraps,,,0.533,UNMATCHED
701000,Brave's Leather Helm,,,0.700,UNMATCHED
702000,Brave's Battlewear (Altered),,,0.522,UNMATCHED
720000,Beast Champion Helm,,,0.552,UNMATCHED
720100,Beast Champion Armor,,,0.564,UNMATCHED
720200,Beast Champion Gauntlets,,,0.488,UNMATCHED
720300,Beast Champion Greaves,,,0.605,UNMATCHED
730000,Champion Headband,,,0.533,UNMATCHED
730100,Champion Pauldron,,,0.600,UNMATCHED
730200,Champion Bracers,,,0.562,UNMATCHED
730300,Champion Gaiters,,,0.621,UNMATCHED
740000,Crimson Hood,,,0.545,UNMATCHED
740100,Noble's Traveling Garb,,,0.513,UNMATCHED
740200,Noble's Gloves,,,0.581,UNMATCHED
740300,Noble's Trousers,,,0.600,UNMATCHED
741000,Navy Hood,,,0.571,UNMATCHED
760000,Maliketh's Helm,,,0.621,UNMATCHED
760100,Maliketh's Armor,,,0.621,UNMATCHED
760200,Maliketh's Gauntlets,,,0.600,UNMATCHED
760300,Maliketh's Greaves,,,0.632,UNMATCHED
770000,Malenia's Winged Helm,,,0.585,UNMATCHED
770100,Malenia's Armor,,,0.686,UNMATCHED
770200,Malenia's Gauntlet,MENU_KNOWLEDGE_03083,Malenia_s Great Rune,0.789,LOW_CONFIDENCE
770300,Malenia's Greaves,MENU_KNOWLEDGE_03083,Malenia_s Great Rune,0.811,LOW_CONFIDENCE
780000,Veteran's Helm,,,0.667,UNMATCHED
780100,Veteran's Armor,,,0.643,UNMATCHED
780200,Veteran's Gauntlets,,,0.579,UNMATCHED
780300,Veteran's Greaves,,,0.667,UNMATCHED
790000,Bloodhound Knight Helm,,,0.632,UNMATCHED
790100,Bloodhound Knight Armor,,,0.615,UNMATCHED
790200,Bloodhound Knight Gauntlets,,,0.605,UNMATCHED
790300,Bloodhound Knight Greaves,,,0.634,UNMATCHED
800000,Festive Hood,,,0.609,UNMATCHED
800100,Festive Garb,,,0.640,UNMATCHED
801000,Festive Hood (Altered),,,0.529,UNMATCHED
802000,Blue Festive Hood,,,0.537,UNMATCHED
802100,Blue Festive Garb,,,0.571,UNMATCHED
810000,Commoner's Headband,,,0.537,UNMATCHED
810100,Commoner's Garb,,,0.571,UNMATCHED
810300,Commoner's Shoes,,,0.562,UNMATCHED
811000,Commoner's Headband (Altered),,,0.524,UNMATCHED
811100,Commoner's Garb (Altered),,,0.526,UNMATCHED
812000,Commoner's Simple Garb,,,0.514,UNMATCHED
812100,Commoner's Simple Garb (Altered),,,0.491,UNMATCHED
820000,Envoy Crown,,,0.696,UNMATCHED
830000,Twinsage Glintstone Crown,,,0.638,UNMATCHED
830100,Raya Lucarian Robe,,,0.562,UNMATCHED
830200,Sorcerer Manchettes,,,0.529,UNMATCHED
830300,Sorcerer Leggings,,,0.600,UNMATCHED
831000,Olivinus Glintstone Crown,,,0.615,UNMATCHED
832000,Lazuli Glintstone Crown,,,0.652,UNMATCHED
833000,Karolos Glintstone Crown,,,0.640,UNMATCHED
834000,Witch's Glintstone Crown,,,0.696,UNMATCHED
840000,Marionette Soldier Helm,,,0.556,UNMATCHED
840100,Marionette Soldier Armor,,,0.541,UNMATCHED
850000,Marionette Soldier Birdhelm,,,0.500,UNMATCHED
860000,Raging Wolf Helm,,,0.562,UNMATCHED
860100,Raging Wolf Armor,,,0.529,UNMATCHED
860200,Raging Wolf Gauntlets,,,0.533,UNMATCHED
860300,Raging Wolf Greaves,,,0.526,UNMATCHED
870000,Land of Reeds Helm,,,0.571,UNMATCHED
870100,Land of Reeds Armor,,,0.611,UNMATCHED
870200,Land of Reeds Gauntlets,,,0.550,UNMATCHED
870300,Land of Reeds Greaves,,,0.632,UNMATCHED
871100,Land of Reeds Armor (Altered),,,0.531,UNMATCHED
872000,Okina Mask,,,0.571,UNMATCHED
872100,White Reed Armor,,,0.562,UNMATCHED
872200,White Reed Gauntlets,,,0.514,UNMATCHED
872300,White Reed Greaves,,,0.541,UNMATCHED
880000,Confessor Hood,,,0.500,UNMATCHED
880100,Confessor Armor,,,0.500,UNMATCHED
880200,Confessor Gloves,,,0.533,UNMATCHED
880300,Confessor Boots,,,0.560,UNMATCHED
881000,Confessor Hood (Altered),,,0.541,UNMATCHED
890000,Prisoner Iron Mask,,,0.558,UNMATCHED
890100,Prisoner Clothing,,,0.550,UNMATCHED
890300,Prisoner Trousers,,,0.545,UNMATCHED
891000,Blackguard's Iron Mask,,,0.541,UNMATCHED
900000,Traveling Maiden Hood,,,0.514,UNMATCHED
900100,Traveling Maiden Robe,,,0.514,UNMATCHED
900200,Traveling Maiden Gloves,,,0.500,UNMATCHED
900300,Traveling Maiden Boots,,,0.524,UNMATCHED
901100,Traveling Maiden Robe (Altered),,,0.509,UNMATCHED
902000,Finger Maiden Fillet,,,0.615,UNMATCHED
902100,Finger Maiden Robe,,,0.556,UNMATCHED
902300,Finger Maiden Shoes,,,0.632,UNMATCHED
910000,Preceptor's Big Hat,,,0.500,UNMATCHED
910100,Preceptor's Long Gown,,,0.632,UNMATCHED
910200,Preceptor's Gloves,,,0.581,UNMATCHED
910300,Preceptor's Trousers,,,0.537,UNMATCHED
911000,Mask of Confidence,,,0.526,UNMATCHED
911100,Preceptor's Long Gown (Altered),,,0.522,UNMATCHED
920000,Grass Hair Ornament,,,0.541,UNMATCHED
930000,Skeletal Mask,,,0.538,UNMATCHED
930100,Raptor's Black Feathers,,,0.650,UNMATCHED
930200,Bandit Manchettes,,,0.519,UNMATCHED
930300,Bandit Boots,,,0.609,UNMATCHED
931100,Bandit Garb,,,0.545,UNMATCHED
940000,Eccentric's Hood,,,0.533,UNMATCHED
940100,Eccentric's Armor,,,0.606,UNMATCHED
940200,Eccentric's Manchettes,,,0.550,UNMATCHED
940300,Eccentric's Breeches,,,0.524,UNMATCHED
950000,Fingerprint Helm,MENU_KNOWLEDGE_03054,Fingerprint Grape,0.788,LOW_CONFIDENCE
950100,Fingerprint Armor,MENU_KNOWLEDGE_03054,Fingerprint Grape,0.765,LOW_CONFIDENCE
950200,Fingerprint Gauntlets,MENU_KNOWLEDGE_03054,Fingerprint Grape,0.789,LOW_CONFIDENCE
950300,Fingerprint Greaves,MENU_KNOWLEDGE_03054,Fingerprint Grape,0.833,LOW_CONFIDENCE
960000,Consort's Mask,,,0.581,UNMATCHED
960100,Consort's Robe,,,0.562,UNMATCHED
960300,Consort's Trousers,,,0.556,UNMATCHED
961000,Ruler's Mask,,,0.581,UNMATCHED
961100,Ruler's Robe,,,0.640,UNMATCHED
962100,Upper-Class Robe,,,0.500,UNMATCHED
963000,Marais Mask,,,0.571,UNMATCHED
963100,Marais Robe,,,0.593,UNMATCHED
963200,Bloodsoaked Manchettes,,,0.585,UNMATCHED
964000,Bloodsoaked Mask,,,0.625,UNMATCHED
964100,Official's Attire,,,0.581,UNMATCHED
970000,Omen Helm,,,0.600,UNMATCHED
970100,Omen Armor,,,0.600,UNMATCHED
970200,Omen Gauntlets,,,0.552,UNMATCHED
970300,Omen Greaves,,,0.667,UNMATCHED
980000,Carian Knight Helm,MENU_KNOWLEDGE_12055,Carian Knight_s Shield,0.850,LOW_CONFIDENCE
980100,Carian Knight Armor,,,0.683,UNMATCHED
980200,Carian Knight Gauntlets,,,0.667,UNMATCHED
980300,Carian Knight Greaves,,,0.698,UNMATCHED
990000,Hierodas Glintstone Crown,,,0.638,UNMATCHED
990100,Errant Sorcerer Robe,,,0.550,UNMATCHED
990200,Errant Sorcerer Manchettes,,,0.500,UNMATCHED
990300,Errant Sorcerer Boots,,,0.564,UNMATCHED
1000000,Haima Glintstone Crown,,,0.667,UNMATCHED
1000100,Battlemage Robe,,,0.643,UNMATCHED
1000200,Battlemage Manchettes,,,0.516,UNMATCHED
1000300,Battlemage Legwraps,,,0.562,UNMATCHED
1010000,Snow Witch Hat,,,0.500,UNMATCHED
1010100,Snow Witch Robe,,,0.474,UNMATCHED
1010300,Snow Witch Skirt,,,0.462,UNMATCHED
1020100,Traveler's Clothes,,,0.667,UNMATCHED
1020200,Traveler's Manchettes,,,0.564,UNMATCHED
1020300,Traveler's Boots,,,0.571,UNMATCHED
1030000,Juvenile Scholar Cap,,,0.524,UNMATCHED
1030100,Juvenile Scholar Robe,,,0.513,UNMATCHED
1040000,Radiant Gold Mask,,,0.533,UNMATCHED
1040100,Goldmask's Rags,,,0.615,UNMATCHED
1040200,Gold Bracelets,,,0.615,UNMATCHED
